symbol,company,id,date,source,api_source,titre,contenu,score,sentiment,confiance,poids,score_pondere,url,nouveau,analyse_date,ajout_date,article_id,date_publication,score_sentiment,date_analyse
AMZN,Amazon,,,Yahoo Entertainment,newsapi,Worried About the Economy? Invest In These Quality Stocks,"Worried About the Economy? Invest In These Quality Stocks. When the economy seems shaky, many investors instinctively look for safer ground. Financial experts often point to quality stocks as a way to stay invested without taking on unnecessary risk but what… [+5900 chars]",,neutral,0.91,1.58,0.0,https://finance.yahoo.com/news/worried-economy-invest-quality-stocks-141106750.html,,,2026-01-21,9f7778e41deb5e56,2026-01-20,0.0,2026-01-21 20:28:50
AMZN,Amazon,,,Fast Company,gnews,"Tech stocks fall today; Trump Greenland, Sell America trade fears","Tech stocks fall today; Trump Greenland, Sell America trade fears. The president threatened additional tariffs on allied countries that objected to his desired takeover of the Danish territory. The geopolitical uncertainty that has emerged appears to be behind a decline in stock futures, particularl...",,negative,0.971,1.32,-1.282,https://www.fastcompany.com/91477567/tech-stocks-fall-today-trump-greenland-fears-sell-america-trade,,,2026-01-21,fb270a9a85ca5579,2026-01-20,-0.971,2026-01-21 20:28:50
AMZN,Amazon,,,Yahoo Entertainment,newsapi,"Raymond James Trims Amazon (AMZN) Target, Flags Agentic Commerce Headwinds","Raymond James Trims Amazon (AMZN) Target, Flags Agentic Commerce Headwinds. Amazon.com, Inc. (NASDAQ:AMZN) is one of the AI Stocks Analysts Are Watching Closely. On January 15, Raymond James analyst Josh Beck lowered the price target on the stock to $260.00 (from $275.00) wh… [+1838 chars]",,negative,0.889,1.3,-1.152,https://finance.yahoo.com/news/raymond-james-trims-amazon-amzn-202350818.html,,,2026-01-21,015fe6c38e5c3819,2026-01-19,-0.889,2026-01-21 20:28:50
META,Meta,,,Fast Company,gnews,"Tech stocks fall today; Trump Greenland, Sell America trade fears","Tech stocks fall today; Trump Greenland, Sell America trade fears. The president threatened additional tariffs on allied countries that objected to his desired takeover of the Danish territory. The geopolitical uncertainty that has emerged appears to be behind a decline in stock futures, particularl...",,negative,0.971,1.32,-1.282,https://www.fastcompany.com/91477567/tech-stocks-fall-today-trump-greenland-fears-sell-america-trade,,,2026-01-21,fb270a9a85ca5579,2026-01-20,-0.971,2026-01-21 20:28:53
META,Meta,,,Afterbabel.com,newsapi,Meta's Legal Team Abandoned Its Ethical Duties,"Meta's Legal Team Abandoned Its Ethical Duties. In March 1770, as Boston boiled with outrage over the killing of five colonists by British soldiers, John Adams did something few could comprehend: he volunteered to defend the enemy. Adams believed … [+13276 chars]",,neutral,0.724,1.58,0.0,https://www.afterbabel.com/p/how-metas-lawyers-perfected-the-playbook,,,2026-01-21,4f55c76909896bba,2026-01-20,0.0,2026-01-21 20:28:53
META,Meta,,,Gizmodo.com,newsapi,Pivoting to Smart Glasses Is Getting Out of Hand,"Pivoting to Smart Glasses Is Getting Out of Hand. If it feels like everyone is talking about smart glasses lately, it’s not just your imagination. There’s Meta, of course, which is by far the biggest gravitational force in the smart glasses game rig… [+3204 chars]",,neutral,0.782,1.58,0.0,https://gizmodo.com/pivoting-to-smart-glasses-is-getting-out-of-hand-2000711938,,,2026-01-21,74f79eaa386840da,2026-01-20,0.0,2026-01-21 20:28:54
AAPL,Apple,,,Barchart.com,newsapi,"Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026","Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026. In early 2026, the Magnificent 7 are no longer moving together. And theyre not moving the market. While smaller companies try to make a dent in their historic lagging trend versus tech stocks, th...",,neutral,0.659,1.3,0.0,https://www.barchart.com/story/news/37131502/magnificent-7-state-of-the-union-how-it-started-how-it-s-going-and-what-s-next-for-the-mag-7-in-2026,,,2026-01-22,9c7ce8bafcf7a82c,2026-01-20,0.0,2026-01-22 20:23:47
AAPL,Apple,,,Yahoo Entertainment,newsapi,Intel Stock Is Climbing -- Foundry Customer Optimism Sparks Rally,"Intel Stock Is Climbing -- Foundry Customer Optimism Sparks Rally. This article first appeared on GuruFocus.
Intel (NASDAQ:INTC) shares jumped Wednesday ahead of earnings, rising about 10%, extending a 35% year-to-date gain.
The rise would mark Intel's highest clo… [+954 chars]",,positive,0.949,1.58,1.504,https://finance.yahoo.com/news/intel-stock-climbing-foundry-customer-185408304.html,,,2026-01-22,cf1c3c11f524b7e8,2026-01-21,0.949,2026-01-22 20:23:47
AAPL,Apple,,,Devdiscourse,gnews,Market Turbulence: U.S. Stocks React to Trump's Greenland Ambitions,"Market Turbulence: U.S. Stocks React to Trump's Greenland Ambitions. Wall Street saw a reprieve on Wednesday as U.S. stock index futures steadied, recovering slightly from the largest sell-off in three months. This market turbulence was triggered by President Donald Trump's controversial attempt to ...",,negative,0.945,1.32,-1.247,https://www.devdiscourse.com/article/politics/3777543-market-turbulence-us-stocks-react-to-trumps-greenland-ambitions,,,2026-01-22,2de0569d4712f228,2026-01-21,-0.945,2026-01-22 20:23:47
AAPL,Apple,,,Benzinga,gnews,"Top 5 Stocks To Own In 2026: Dan Niles Bets On Apple, Cisco, Boeing And More","Top 5 Stocks To Own In 2026: Dan Niles Bets On Apple, Cisco, Boeing And More. Tech investor Dan Niles warns of a “choppy” end to 2026 but sees massive upside in specific turnaround stories and overlooked tech plays, including a resurgence for Apple Inc. (NASDAQ:AAPL) and a breakout year for Boeing C...",,neutral,0.724,1.32,0.0,https://www.benzinga.com/markets/equities/26/01/50031629/top-5-stocks-to-own-in-2026-dan-niles-bets-on-apple-cisco-boeing-and-more,,,2026-01-22,cbafe7e8c1539aa4,2026-01-21,0.0,2026-01-22 20:23:47
AAPL,Apple,,,Yahoo Entertainment,newsapi,"Trump & Venezuela: New Foreign Policy, New Changes for Your 401(k)","Trump & Venezuela: New Foreign Policy, New Changes for Your 401(k). Ask a financial planner if you should go on a buying or selling spree after the Donald Trump administrations operation in Venezuela, and youll get a lecture about not getting distracted by single new… [+3278 chars]",,neutral,0.924,1.58,0.0,https://finance.yahoo.com/news/trump-venezuela-foreign-policy-changes-163121840.html,,,2026-01-22,b4036741155e2a0b,2026-01-21,0.0,2026-01-22 20:23:48
AAPL,Apple,,,Investopedia,newsapi,5 Things to Know Before the Stock Market Opens,5 Things to Know Before the Stock Market Opens. Stock futures are sinking Tuesday morning amid rising geopolitical concerns; President Donald Trump has threatened new tariffs on a number of European countries unless the U.S. is allowed to acquire … [+4085 chars],,negative,0.969,1.3,-1.255,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-january-20-2026-11888422,,,2026-01-22,f67c80dedbdcd357,2026-01-20,-0.969,2026-01-22 20:23:48
AAPL,Apple,,,Barchart,gnews,Should You Buy Apple Stock Before Earnings on January 29? This Analyst Says ‘Yes.’,"Should You Buy Apple Stock Before Earnings on January 29? This Analyst Says ‘Yes.’. Markets are finally widening beyond the high-flying tech crowd. Since 2026 has kicked off, cyclical areas, industrials, healthcare, and small caps have outperformed, while the tech-heavy indexes have cooled. The so-c...",,positive,0.687,1.32,0.907,https://www.barchart.com/story/news/37157419/should-you-buy-apple-stock-before-earnings-on-january-29-this-analyst-says-yes,,,2026-01-22,c0c83b53848fa4a6,2026-01-21,0.687,2026-01-22 20:23:48
AAPL,Apple,,,Barchart,gnews,Apple Just Claimed the Top Spot in the Chinese Smartphone Market. What Does That Mean for AAPL Stock in 2026?,"Apple Just Claimed the Top Spot in the Chinese Smartphone Market. What Does That Mean for AAPL Stock in 2026?. It’s been nearly two years since Apple (AAPL) lost its top status in China, as tech companies like Huawei launched their 5G smartphones and took the No. 1 spot in the Chinese market. But to...",,positive,0.615,1.56,0.959,https://www.barchart.com/story/news/37160908/apple-just-claimed-the-top-spot-in-the-chinese-smartphone-market-what-does-that-mean-for-aapl-stock-in-2026,,,2026-01-22,caff2757d730963f,2026-01-21,0.615,2026-01-22 20:23:48
MSFT,Microsoft,,,Investopedia,newsapi,5 Things to Know Before the Stock Market Opens,5 Things to Know Before the Stock Market Opens. Stock futures are sinking Tuesday morning amid rising geopolitical concerns; President Donald Trump has threatened new tariffs on a number of European countries unless the U.S. is allowed to acquire … [+4085 chars],,negative,0.969,1.3,-1.255,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-january-20-2026-11888422,,,2026-01-22,f67c80dedbdcd357,2026-01-20,-0.969,2026-01-22 20:23:51
MSFT,Microsoft,,,Barchart.com,newsapi,"Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026","Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026. In early 2026, the Magnificent 7 are no longer moving together. And theyre not moving the market. While smaller companies try to make a dent in their historic lagging trend versus tech stocks, th...",,neutral,0.659,1.3,0.0,https://www.barchart.com/story/news/37131502/magnificent-7-state-of-the-union-how-it-started-how-it-s-going-and-what-s-next-for-the-mag-7-in-2026,,,2026-01-22,9c7ce8bafcf7a82c,2026-01-20,0.0,2026-01-22 20:23:51
MSFT,Microsoft,,,GlobeNewswire,newsapi,Purpose Investments Inc. Announces January 2026 Distributions,"Purpose Investments Inc. Announces January 2026 Distributions. TORONTO, Jan. 20, 2026 (GLOBE NEWSWIRE) -- Purpose Investments Inc. (Purpose) is pleased to announce distributions for the month of January 2026 for its open-end exchange-traded funds and closed-end … [+13325 chars]",,positive,0.659,1.58,1.044,https://www.globenewswire.com/news-release/2026/01/21/3222365/0/en/Purpose-Investments-Inc-Announces-January-2026-Distributions.html,,,2026-01-22,e415af7f09305161,2026-01-21,0.659,2026-01-22 20:23:52
MSFT,Microsoft,,,Financial Post,newsapi,Purpose Investments Inc. Announces January 2026 Distributions,"Purpose Investments Inc. Announces January 2026 Distributions. TORONTO, Jan. 20, 2026 (GLOBE NEWSWIRE) Purpose Investments Inc. (Purpose) is pleased to announce distributions for the month of January 2026 for its open-end exchange-traded funds and closed-end fun… [+15406 chars]",,positive,0.756,1.58,1.197,https://financialpost.com/globe-newswire/purpose-investments-inc-announces-january-2026-distributions,,,2026-01-22,47fbfa6a24fbdf94,2026-01-21,0.756,2026-01-22 20:23:52
TSLA,Tesla,,,24/7 Wall St.,newsapi,Tesla Stock to $600 or $300? Here’s What’s Most Likely to Happen in 2026,"Tesla Stock to $600 or $300? Here’s What’s Most Likely to Happen in 2026. <ul><li>Tesla (TSLA) stock rallied for nearly two years despite slowing sales growth and declining profits.
</li><li>Analysts expect Tesla revenue growth of just over 13% in 2026 after a 3% decline … [+5331 chars]",,negative,0.612,1.3,-0.793,https://247wallst.com/investing/2026/01/20/tesla-stock-to-600-or-300-heres-whats-most-likely-to-happen-in-2026/,,,2026-01-22,8d417dbc14f4c6ca,2026-01-20,-0.612,2026-01-22 20:23:55
TSLA,Tesla,,,Investopedia,newsapi,5 Things to Know Before the Stock Market Opens,5 Things to Know Before the Stock Market Opens. Stock futures are sinking Tuesday morning amid rising geopolitical concerns; President Donald Trump has threatened new tariffs on a number of European countries unless the U.S. is allowed to acquire … [+4085 chars],,negative,0.969,1.3,-1.255,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-january-20-2026-11888422,,,2026-01-22,f67c80dedbdcd357,2026-01-20,-0.969,2026-01-22 20:23:55
TSLA,Tesla,,,Yahoo Entertainment,newsapi,TSLA Stock Falls 3% as Musk Spats with Ryanair CEO Michael O’Leary. How Should You Play Tesla Here?,"TSLA Stock Falls 3% as Musk Spats with Ryanair CEO Michael O’Leary. How Should You Play Tesla Here?. If you click 'Accept all', we and our partners, including 245 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us...",,neutral,0.738,1.3,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_6299ec15-5c00-4617-bb51-1abbfb0e5473,,,2026-01-22,592b1c527d990091,2026-01-20,0.0,2026-01-22 20:23:55
TSLA,Tesla,,,Barchart.com,newsapi,"Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026","Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026. In early 2026, the Magnificent 7 are no longer moving together. And theyre not moving the market. While smaller companies try to make a dent in their historic lagging trend versus tech stocks, th...",,neutral,0.659,1.3,0.0,https://www.barchart.com/story/news/37131502/magnificent-7-state-of-the-union-how-it-started-how-it-s-going-and-what-s-next-for-the-mag-7-in-2026,,,2026-01-22,9c7ce8bafcf7a82c,2026-01-20,0.0,2026-01-22 20:23:56
TSLA,Tesla,,,Barchart.com,newsapi,Cathie Wood Is Betting Big on This 1 Mining Stock. What’s the Bull Case?,Cathie Wood Is Betting Big on This 1 Mining Stock. What’s the Bull Case?. Cathie Wood is among the growth fund managers who continue to garner plenty of attention among investors large and small in the markets. That's partly because during the 2021 bull market rally driven… [+4113 chars],,neutral,0.797,1.3,0.0,https://www.barchart.com/story/news/37130456/cathie-wood-is-betting-big-on-this-1-mining-stock-whats-the-bull-case,,,2026-01-22,531d37c1b0005c03,2026-01-20,0.0,2026-01-22 20:23:56
TSLA,Tesla,,,MarketScreener,gnews,"Tesla Positioned to be a Market Leader in Autonomous Mobility, Robotics, Morgan Stanley Says","Tesla Positioned to be a Market Leader in Autonomous Mobility, Robotics, Morgan Stanley Says. Trader
This super rating is the result of a weighted average of the rankings based on the following ratings: Global Valuation (Composite), EPS Revisions (4 months), and Visibility (Composite). We recommend ...",,neutral,0.801,1.32,0.0,https://www.marketscreener.com/news/tesla-positioned-to-be-a-market-leader-in-autonomous-mobility-robotics-morgan-stanley-says-ce7e58d2d88cf220,,,2026-01-22,e25b94dfe8277a19,2026-01-21,0.0,2026-01-22 20:23:56
TSLA,Tesla,,,Yahoo Entertainment,newsapi,What Makes American Homes 4 Rent (AMH) Attractive,"What Makes American Homes 4 Rent (AMH) Attractive. American Homes 4 Rent (NYSE:AMH) is one of the most favored real estate investment trusts according to Hedge Funds.
On December 15, Jade Rahmani from Keefe Bruyette upgraded his stance on American H… [+1938 chars]",,positive,0.901,1.58,1.427,https://finance.yahoo.com/news/makes-american-homes-4-rent-135516204.html,,,2026-01-22,70a09a66bc0340c4,2026-01-21,0.901,2026-01-22 20:23:56
NVDA,Nvidia,,,24/7 Wall St.,newsapi,Will Nvidia Break $300 in 2026 or Should You Buy Broadcom Stock Instead?,"Will Nvidia Break $300 in 2026 or Should You Buy Broadcom Stock Instead?. <ul><li>Nvidia (NVDA) trades at less than 25 times forward earnings with 62% expected EPS growth next year.
</li><li>Broadcom (AVGO) carries $65B in debt and trades at 34 times forward earnings with… [+4596 chars]",,neutral,0.911,1.3,0.0,https://247wallst.com/investing/2026/01/20/will-nvidia-break-300-in-2026-or-should-you-buy-broadcom-stock-instead/,,,2026-01-22,b19dc41796e13bfe,2026-01-20,0.0,2026-01-22 20:23:59
NVDA,Nvidia,,,Investopedia,newsapi,5 Things to Know Before the Stock Market Opens,5 Things to Know Before the Stock Market Opens. Stock futures are sinking Tuesday morning amid rising geopolitical concerns; President Donald Trump has threatened new tariffs on a number of European countries unless the U.S. is allowed to acquire … [+4085 chars],,negative,0.969,1.3,-1.255,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-january-20-2026-11888422,,,2026-01-22,f67c80dedbdcd357,2026-01-20,-0.969,2026-01-22 20:23:59
NVDA,Nvidia,,,Devdiscourse,gnews,Market Turbulence: U.S. Stocks React to Trump's Greenland Ambitions,"Market Turbulence: U.S. Stocks React to Trump's Greenland Ambitions. Wall Street saw a reprieve on Wednesday as U.S. stock index futures steadied, recovering slightly from the largest sell-off in three months. This market turbulence was triggered by President Donald Trump's controversial attempt to ...",,negative,0.945,1.32,-1.247,https://www.devdiscourse.com/article/politics/3777543-market-turbulence-us-stocks-react-to-trumps-greenland-ambitions,,,2026-01-22,2de0569d4712f228,2026-01-21,-0.945,2026-01-22 20:23:59
NVDA,Nvidia,,,Barchart.com,newsapi,Should You Buy Intel Stock Before Earnings on January 22? UBS Analysts Say Yes.,"Should You Buy Intel Stock Before Earnings on January 22? UBS Analysts Say Yes.. Analysts have been weighing in ahead of Intel's (INTC) much-awaited earnings on Jan. 22. The company has had to prove itself after an explosive rally since September 2025, sparked by successive wins … [+4000 chars]",,positive,0.598,1.3,0.775,https://www.barchart.com/story/news/37129804/should-you-buy-intel-stock-before-earnings-on-january-22-ubs-analysts-say-yes,,,2026-01-22,1b6d5995d7bbd8fe,2026-01-20,0.598,2026-01-22 20:23:59
NVDA,Nvidia,,,Barchart.com,newsapi,Intel Shares Are Up 100% in 6 Months — Should You Buy Now or Wait for Q4 Earnings?,"Intel Shares Are Up 100% in 6 Months — Should You Buy Now or Wait for Q4 Earnings?. Intel (INTC) will release its Q4 financials on Thursday, Jan. 22. Despite competitive pressures and its slower start in the artificial intelligence (AI) space compared to peers, Intel stock has surge… [+5295 chars]",,positive,0.947,1.3,1.228,https://www.barchart.com/story/news/37130475/intel-shares-are-up-100-in-6-months-should-you-buy-now-or-wait-for-q4-earnings,,,2026-01-22,b643d2a4b3c14245,2026-01-20,0.947,2026-01-22 20:24:00
NVDA,Nvidia,,,scanx.trade,gnews,Intel Stock Surges 84% as Turnaround Strategy Shows Promise Amid Data Center Demand,"Intel Stock Surges 84% as Turnaround Strategy Shows Promise Amid Data Center Demand. Intel Corporation has captured investor attention like few technology companies in recent quarters, with shares soaring 84% in 2025 as CEO Lip-Bu Tan's comprehensive turnaround strategy gains momentum. The remarkabl...",,positive,0.948,1.32,1.251,https://scanx.trade/stock-market-news/global/intel-stock-surges-84-as-turnaround-strategy-shows-promise-amid-data-center-demand/30550836,,,2026-01-22,2058d05df87465a7,2026-01-21,0.948,2026-01-22 20:24:00
NVDA,Nvidia,,,MarketBeat,newsapi,2 Analysts Sour On Super Micro: Can SMCI Recover Amid +40% Fall?,"2 Analysts Sour On Super Micro: Can SMCI Recover Amid +40% Fall?. Supermicro logo over glowing AI server racks in a modern data center, highlighting SMCI outlook
<ul><li>After seeing its share price nearly double during the year, Super Micro Computer closed 2025 i… [+5139 chars]",,negative,0.948,1.3,-1.228,https://www.marketbeat.com/originals/2-analysts-sour-on-super-micro-can-smci-recover-amid-40-fall/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,,,2026-01-22,692689c00fe19a57,2026-01-20,-0.948,2026-01-22 20:24:01
GOOGL,Google,,,Investopedia,newsapi,5 Things to Know Before the Stock Market Opens,5 Things to Know Before the Stock Market Opens. Stock futures are sinking Tuesday morning amid rising geopolitical concerns; President Donald Trump has threatened new tariffs on a number of European countries unless the U.S. is allowed to acquire … [+4085 chars],,negative,0.969,1.3,-1.255,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-january-20-2026-11888422,,,2026-01-22,f67c80dedbdcd357,2026-01-20,-0.969,2026-01-22 20:24:04
GOOGL,Google,,,International Business Times,newsapi,Jim Cramer Urges Investors to Lock in Profits Amid Market Frenzy and Trump's Greenland Plans,Jim Cramer Urges Investors to Lock in Profits Amid Market Frenzy and Trump's Greenland Plans. CNBC's Jim Cramer has urged investors to consider taking profits from their holdings amid rising market speculation this year. US stocks declined sharply on Tuesday as tensions escalated over Preside… [+309...,,negative,0.969,1.58,-1.535,https://www.ibtimes.com/jim-cramer-urges-investors-lock-profits-amid-market-frenzy-trumps-greenland-plans-3795879,,,2026-01-22,86998f810de267ef,2026-01-21,-0.969,2026-01-22 20:24:04
GOOGL,Google,,,Barchart.com,newsapi,"Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026","Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026. In early 2026, the Magnificent 7 are no longer moving together. And theyre not moving the market. While smaller companies try to make a dent in their historic lagging trend versus tech stocks, th...",,neutral,0.659,1.3,0.0,https://www.barchart.com/story/news/37131502/magnificent-7-state-of-the-union-how-it-started-how-it-s-going-and-what-s-next-for-the-mag-7-in-2026,,,2026-01-22,9c7ce8bafcf7a82c,2026-01-20,0.0,2026-01-22 20:24:04
AMZN,Amazon,,,Barchart.com,newsapi,"Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026","Magnificent 7 State of the Union: How It Started, How It's Going, And What's Next for the Mag 7 in 2026. In early 2026, the Magnificent 7 are no longer moving together. And theyre not moving the market. While smaller companies try to make a dent in their historic lagging trend versus tech stocks, th...",,neutral,0.659,1.3,0.0,https://www.barchart.com/story/news/37131502/magnificent-7-state-of-the-union-how-it-started-how-it-s-going-and-what-s-next-for-the-mag-7-in-2026,,,2026-01-22,9c7ce8bafcf7a82c,2026-01-20,0.0,2026-01-22 20:24:07
AMZN,Amazon,,,Investopedia,newsapi,5 Things to Know Before the Stock Market Opens,5 Things to Know Before the Stock Market Opens. Stock futures are sinking Tuesday morning amid rising geopolitical concerns; President Donald Trump has threatened new tariffs on a number of European countries unless the U.S. is allowed to acquire … [+4085 chars],,negative,0.969,1.3,-1.255,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-january-20-2026-11888422,,,2026-01-22,f67c80dedbdcd357,2026-01-20,-0.969,2026-01-22 20:24:07
AMZN,Amazon,,,Bloomberg,gnews,Amazon Investors Bet on AWS to Pull the Stock Out of Its Malaise,"Amazon Investors Bet on AWS to Pull the Stock Out of Its Malaise. Amazon.com Inc. bulls are betting that the company’s stock is primed to reestablish its market leadership after years of trailing its Big Tech rivals.
The optimism starts with demand for the Amazon Web Services cloud-computing busines...",,positive,0.86,1.98,1.703,https://www.bloomberg.com/news/articles/2026-01-21/amazon-investors-bet-on-aws-to-pull-the-stock-out-of-its-malaise,,,2026-01-22,ca4e662608fcc437,2026-01-21,0.86,2026-01-22 20:24:08
AMZN,Amazon,,,Barchart.com,newsapi,"Is Amazon Too Cheap Ahead of Earnings? Put Yields are High, Implying AMZN Stock Could Rally","Is Amazon Too Cheap Ahead of Earnings? Put Yields are High, Implying AMZN Stock Could Rally. Amazon stock (AMZN) could be undervalued here, especially given its high put option yields over the next month. The market fears another drop in free cash flow (FCF) as occurred in Q3. However, analy… [+4669...",,negative,0.966,1.3,-1.252,https://www.barchart.com/story/news/37132354/is-amazon-too-cheap-ahead-of-earnings-put-yields-are-high-implying-amzn-stock-could-rally,,,2026-01-22,052d33e89d796393,2026-01-20,-0.966,2026-01-22 20:24:08
AMZN,Amazon,,,MarketBeat,newsapi,2 Ways to Trade Amazon Ahead of Earnings,"2 Ways to Trade Amazon Ahead of Earnings. Amazon-branded package carried by a delivery drone inside a warehouse, highlighting Amazon logistics and tech momentum.
<ul><li>Amazon heads into earnings well below its November high, though with a… [+4470 chars]",,positive,0.898,1.58,1.422,https://www.marketbeat.com/originals/2-ways-to-trade-amazon-ahead-of-earnings/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,,,2026-01-22,ebc53b87faeaae15,2026-01-20,0.898,2026-01-22 20:24:08
AMZN,Amazon,,,Yahoo Entertainment,newsapi,"Amazon (AMZN) Seen as One of the Strongest AI Bull Cases Heading Into 2026, Bernstein Says","Amazon (AMZN) Seen as One of the Strongest AI Bull Cases Heading Into 2026, Bernstein Says. Amazon.com, Inc. (NASDAQ:AMZN) is one of the AI Stocks Making Waves on Wall Street. On January 15, Bernstein SocGen Group analyst Nikhil Devnani reiterated an Outperform rating on the stock with a $3… [+1731 ...",,positive,0.868,1.58,1.375,https://finance.yahoo.com/news/amazon-amzn-seen-one-strongest-203638058.html,,,2026-01-22,a882f185551b9a14,2026-01-20,0.868,2026-01-22 20:24:08
META,Meta,,,The Verge,newsapi,FTC says it will appeal Meta antitrust loss,"FTC says it will appeal Meta antitrust loss. <ul><li></li><li></li><li></li></ul>
A federal judge found that Meta does not have a monopoly over personal social networking services.
A federal judge found that Meta does not have a monopoly over… [+2884 chars]",,negative,0.571,1.58,-0.905,https://www.theverge.com/news/864622/ftc-meta-antitrust-ruling-appeal,,,2026-01-22,613b45cd44077a49,2026-01-20,-0.571,2026-01-22 20:24:11
META,Meta,,,Business Insider,newsapi,"4 tech moguls who attended or donated to Trumps inauguration got $288 billion richer, cumulatively, in his first year back","4 tech moguls who attended or donated to Trumps inauguration got $288 billion richer, cumulatively, in his first year back. Elon Musk, Jeff Bezos, Mark Zuckerberg, and Jensen Huang have lost a collective $192 billion in wealth since Inauguration Day.Win McNamee/Getty Images; Gilbert Flores/Variety v...",,neutral,0.853,1.58,0.0,https://www.businessinsider.com/tech-billionaires-wealth-increased-trump-first-year-inauguration-2026-1,,,2026-01-22,49ad5df05e2ddfed,2026-01-21,0.0,2026-01-22 20:24:12
META,Meta,,,Investor's Business Daily,gnews,Meta Stock Slump Continues With Q4 Results Due Soon. Here's What Analysts Are Saying.,"Meta Stock Slump Continues With Q4 Results Due Soon. Here's What Analysts Are Saying.. Information in Investor’s Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. The informati...",,neutral,0.877,1.32,0.0,https://www.investors.com/news/technology/meta-stock-q4-2025-earnings-preview/,,,2026-01-22,57c4e9527b1198d2,2026-01-21,0.0,2026-01-22 20:24:12
META,Meta,,,Yahoo Entertainment,newsapi,Why Advanced Micro Devices Shares Are Climbing Today,"Why Advanced Micro Devices Shares Are Climbing Today. This article first appeared on GuruFocus.
Advanced Micro Devices (NASDAQ:AMD) stock rose on Tuesday amid reports that Meta Platforms (NASDAQ:META) is set to buy AMD's MI455X AI accelerators.
Meta, … [+843 chars]",,positive,0.944,1.3,1.223,https://finance.yahoo.com/news/why-advanced-micro-devices-shares-181941723.html,,,2026-01-22,11656aa77bfd0f0f,2026-01-20,0.944,2026-01-22 20:24:12
META,Meta,,,Investor's Business Daily,gnews,Nuclear Startup Oklo Upgraded Amid Meta Deal Excitement,"Nuclear Startup Oklo Upgraded Amid Meta Deal Excitement. Information in Investor’s Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. The information has been obtained from sour...",,neutral,0.946,1.32,0.0,https://www.investors.com/news/nuclear-startup-oklo-upgraded-amid-meta-deal-excitement/,,,2026-01-22,ce1151a4aff5c1a8,2026-01-21,0.0,2026-01-22 20:24:13
AAPL,Apple,,,Yahoo Entertainment,newsapi,Apple Just Claimed the Top Spot in the Chinese Smartphone Market. What Does That Mean for AAPL Stock in 2026?,"Apple Just Claimed the Top Spot in the Chinese Smartphone Market. What Does That Mean for AAPL Stock in 2026?. If you click 'Accept all', we and our partners, including 245 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other...",,neutral,0.933,1.58,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_7b7b9abf-1e60-4b7a-9bfd-e740649a3cd0,,,2026-01-23,9e9ad96a4929de81,2026-01-21,0.0,2026-01-23 20:22:51
AAPL,Apple,,,Yahoo Entertainment,newsapi,"Stock market today: Dow surges 550 points, S&P 500, Nasdaq jump as Trump backs off Greenland tariff threats","Stock market today: Dow surges 550 points, S&P 500, Nasdaq jump as Trump backs off Greenland tariff threats. US stocks spiked on Wednesday after President Trump announced the US and NATO ""formed the framework of a future deal"" on Greenland and called off threatened tariffs on European nations, just ...",,positive,0.834,1.58,1.321,https://finance.yahoo.com/news/live/stock-market-today-dow-surges-550-points-sp-500-nasdaq-jump-as-trump-backs-off-greenland-tariff-threats-210059834.html,,,2026-01-23,9deef7d8993c6cc3,2026-01-21,0.834,2026-01-23 20:22:51
